0	1	2	3	4	5	6	7
Lrrc47	0.340596617981337	0.348484274651121	0.353884012848191	0.312706237820115	0.246356709055372	0.237601663228818	0.344925282783414	0.202418672708034
Smim1	0.0307948664499058	0.0397111948009568	0.0461060322382958	0.0452997396944758	5.4782967047792	0.0227126606233977	0.866929746839898	1.36415953020659
Ccdc27	0	0	0	0	0	0	0	0
Trp73	0	0.000485093089363849	0	0	0	0	0	0
Trp73os	0	0	0	0	0	0	0	0
Wrap73	0.117633268162974	0.163233609474867	0.156591893319911	0.161870447785581	0.142546757360771	0.216762613089097	0.109305878752422	0.192704075080171
Tprgl	0.565108001983259	0.72368455722101	0.574229842132597	0.614300975733915	0.633111478113008	1.24254408632645	0.6015884298397	0.732414658250043
Megf6	0.0660608656535192	0.0637617225577155	0.0346677888031307	0.0299968793982466	0.0047959267824699	0.05126023945522	0.00445601820907281	0.0257539554099309
Arhgef16	0.00706696144367956	0.0050964259835577	0.00879633254033035	0.014501134924006	0	0	0	0
Prdm16	0.0371712790397715	0.0485618521614622	0.0289880045416584	0.0550512014242922	0	0.0122628932234492	0.00781308598144861	0.0158815890192084
B230104I21Rik	0	0.00113402599641194	0	0	0	0.00351476923606842	0	0
Gm13133	0	0	0	0	0	0	0	0
Gm13134	0	0	0	0	0	0	0	0
Gm13111	0.00076364779891504	0	0	0.0104731233472102	0	0.0100795985900657	0	0
Gm27202	0	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0	0
Ttc34	0	0.0032236978720541	0.000778811104351031	0.00514852333102361	0	0	0	0
Gm13112	0	0	0.00520405708927774	0.00285571499964304	0	0	0	0
Mmel1	0.00105637637760723	0	0.00119502925192603	0	0	0.00582751601547089	0	0
Fam213b	0.178557755328531	0.231322589092849	0.192080728647619	0.23826476749345	0.0400525052010626	0.0263153272463195	0.0769109272170351	0.125511132508359
Tnfrsf14	0	0	0	0	0	0	0	0
Hes5	0.0105113317593582	0.00652714206853763	0.585134436712879	0.0060828031188707	0.00542927982984578	0.0162146443090505	0.00377720104114769	0
Pank4	0.0662530809308407	0.0621790217983749	0.10000538025995	0.0768961099245191	0.0413746416789243	0.0408383519396068	0.0264843886384533	0.0666628450545076
Plch2	0.00223558828379722	0	0	0.00106260327175547	0	0	0	0.0242568313301233
Gm10564	0	0	0	0	0	0	0	0
Pex10	0.111176251400145	0.107276693412439	0.0996565816801983	0.104503484376433	0.0695374992829292	0.0565213623787008	0.0705988459654018	0.114514561780594
Rer1	1.41385575968076	1.85831641928469	1.3408398612921	1.62421936842182	0.751205843053783	1.93544400644915	2.07033042361797	2.84514497253503
Morn1	0.00315961738239915	0.00760104306423735	0.0122779956476381	0.00171093716583258	0	0.00341665530628777	0	0.0156276989210912
Ski	0.267183948594154	0.279219840204509	0.22937972822178	0.29275135641389	0.0327475215332819	0.36481956563422	0.150700387906382	0.294150748638858
Faap20	0.677646376289753	0.591383865577483	0.762211470207617	0.525383192148989	0.181713735518591	0.39643513547452	0.515201223155105	0.670184943421098
Prkcz	0.0698708256805368	0.0300139848595598	0.10779878354864	0.0316175082917093	0	0.00384943030356222	0.00330978093221966	0.484281322625905
Gm27200	0	0	0.00166922141003472	0	0	0	0	0
Gabrd	0	0	0	0	0	0	0	0
Cfap74	0.0252087853257296	0.00834918124108902	0.0309955329237403	0.0271595675580618	0	0	0	0.0249446320255772
Tmem52	0	0	0	0	0	0	0	0
Gnb1	2.55076734392776	2.7592448765806	2.27648491788754	2.53316626738157	0.694372482121657	2.98805189751618	1.86365691862043	3.40777067607927
Nadk	0.607019473289447	0.620199659933595	0.583512179680014	0.537504777876434	0.288200423633965	0.591606153741896	0.797516201763935	0.616837887466331
Slc35e2	0.0944224244825136	0.0760624098455691	0.09178841296825	0.0866068478120411	0.0251763862203897	0.0446864784554551	0.0358472922533207	0.0470197689771863
Gm10563	0	0	0	0	0	0	0	0
Gm16024	0	0	0	0	0	0	0	0
Cdk11b	0.861573059273967	0.808559215313754	0.866933184421461	0.854840053027122	0.45087919254354	0.770792477533501	0.568184108878043	0.779501017522274
Mmp23	0.0105532273044302	0.00778146189674808	0.00960192644773959	0.0104525306470347	0	0	0	0.221423259793643
Mib2	0.0338944454794317	0.0284210137860117	0.0517220229543453	0.0562680096137858	0.0150862451412792	0.0274462516944255	0.0261991601565993	0.0585634909700309
B930041F14Rik	0.0117427894141062	0.019950269855681	0.0142470883336678	0.0108462326732418	0	0	0	0.0236098343327675
Ssu72	1.71288362237968	1.93234361236811	1.66499197754396	1.7107681032125	0.775486642023605	2.24092933091027	2.04638040705964	2.14001197976836
1500002C15Rik	0.00644245510666807	0.00693014774999627	0.00476887203407065	0.0130415440832063	0.00254772526349849	0.00963057128548865	0	0.0125285916492916
Tmem240	0.0064084172176488	0.00907228851971104	0.00422756255271025	0.0032660526487687	0.00551315234612734	0.00945509980358385	0.0039065429907243	0.0170663096406898
Atad3a	0.784478998859748	0.606241439226444	0.790067211428941	0.765159149224946	0.587818839159531	0.675050084684343	0.816793093524427	0.504935121265579
Atad3aos	0.00660762086056857	0.00602154059063367	0.00361949043013136	0.00681911222429126	0.00551415238274872	0	0	0.0154715756154455
Vwa1	0.0563640658211006	0.0525904181264499	0.027832486782291	0.0875748497179555	0.00468679840908188	0.492507182156101	0.00772310963790104	0.035090083977831
Gm26840	0.00111777134600922	0.00294117890637423	0.0039539062060397	0.0041022833648906	0	0	0	0
Tmem88b	0.00303401402999306	0.00152121375000606	0.00171521143840204	0.00547527821345997	0	0	0	0.0406662234545722
Ankrd65	0	0	0	0	0	0	0	0
Mrpl20	2.77404559881346	2.61077305252471	2.52784678481747	2.6800256866314	2.31691485173459	2.36111503281359	3.91313613593237	2.31168447526784
Ccnl2	0.844495476207307	0.960680835564015	0.932155058301993	1.00708799791683	0.479565091990721	0.811009358927882	0.439963748528124	0.924102984961586
Aurkaip1	1.73093558742907	1.46060552264744	1.57800677286574	1.5462349491633	1.70250150937764	1.38253546165691	2.31489946016504	1.72787496045603
Mxra8os	0	0	0	0	0	0	0	0
Mxra8	0.0930500565362978	0.14693048534191	0.0822454160041333	0.141339350540459	0.0147017935265687	0.104084731260559	0.00763313329435347	0.56738745114622
Dvl1	0.0434875302237356	0.0444613330925534	0.0675607655754367	0.0447491415680211	0.0127650995240276	0.0271692991153802	0.066226480400119	0.0444156889954529
Tas1r3	0.000606129263975416	0	0	0	0	0.00385859633525954	0	0
Cptp	0.0950529894479593	0.0923628903028938	0.0932504829401225	0.0992195365241209	0.0711656175733433	0.0672942432054666	0.159997056353263	0.129166025937349
Cpsf3l	0.440849793795161	0.377138865439442	0.496900156181317	0.400286328682205	0.283064796445572	0.593620552524761	0.369031414792073	0.432152767836269
Pusl1	0.298032572087201	0.308204197940236	0.283339064635482	0.239749721477638	0.21749951394094	0.150445795798458	0.441760950240066	0.295962731628427
Acap3	0.0476886341400707	0.0458479806918192	0.0553671651753691	0.0361967693002844	0.0272038371630908	0.0654736668871076	0.0760188919491159	0.0442892212840413
Ube2j2	1.85022521686206	1.75781696185604	1.78219498982096	1.86294351260578	1.01923808212596	1.7080724133157	2.08767844692899	1.43765463929706
Fam132a	0.23557381538531	0.234216771584612	0.196188470254064	0.172644862769668	0.110484133436248	0.199781565451223	0.352879442755934	1.08040258708736
B3galt6	0.113409987204678	0.129355782967501	0.157274228681244	0.147221135973737	0.0426006144221016	0.133165060827929	0.173588518795172	0.318025504482266
Sdf4	0.743204696813529	0.8532394058928	0.798254183136296	0.845092225929177	0.56211774357638	1.02741637911594	0.974244519640792	1.13606988306928
Tnfrsf4	0.00369934919473648	0.00296257314767187	0.00706153509033706	0.00679806078682609	0	0	0.00821155864169881	0
Gm16008	0	0	0.00445941619106993	0	0	0	0	0
Tnfrsf18	0	0	0	0	0	0	0	0
Ttll10	0	0	0	0	0	0	0	0
9430015G10Rik	0.121513136699543	0.136496087667097	0.130996320482008	0.117605057768834	0.0267053999794233	0.13862572997295	0.0718277617628493	0.184378697372243
Agrn	0.106493776245389	0.0791130844422951	0.0828985424656797	0.0743027332415039	0.0188646263966818	0.286777833139394	0.0138637516761794	0.142992922687762
Isg15	0	0.00174683255405169	0.000689976130275773	0	0.0136712387449011	0.00997704698218104	0.180884224105613	0
AW011738	0.00465326575440934	0.00408750098011557	0.00892592663818286	0.0112760774653042	0.0174016420372362	0	0.0377934665241725	0.00595974194317386
Perm1	0	0	0.00167712353188799	0	0	0	0	0
Plekhn1	0.00215202712708204	0	0.00673643738246882	0.0013377210584049	0	0	0.00428264240749599	0.00712664910660327
Klhl17	0.0442729183088962	0.0530960451989125	0.0572349331048047	0.059645359281268	0.0105216733701941	0.0288519215498019	0.0289169425922854	0.0136828138027054
Noc2l	0.832866912524066	0.538983183329019	0.604091409620001	0.61679926120135	0.6100529942842	0.354602934463262	0.866434467971107	0.452045783898331
Samd11	0.000554597119300551	0.000415986269125229	0.00636883113997521	0	0.038540481341347	0	0	0
Vmn2r125	0	0	0	0	0	0	0	0
Gm42426	0	0	0	0	0	0	0	0
Cdk6	0.358140037133267	0.289693747367901	0.252888563652186	0.280904985391637	0.017642574480095	0.130955910663746	0.839655582478992	0.250390540105259
Gm17590	0	0.00266062965805633	0	0.0140381218758542	0	0.00782498329366067	0	0
Gm42435	0	0	0	0	0	0	0	0
Fam133b	1.07770214191074	0.930370587786539	1.12769745824921	1.03141073193141	0.331832263256221	0.665096584293425	0.722859120882228	0.514340317713976
1700109H08Rik	0.00488156892179055	0.00825416387698481	0.000628139598749449	0.0038364068433605	0.00295545130036902	0.00831538180158349	0.0103196704472703	0.019638990250265
Rbm48	0.133445189881209	0.121651133527979	0.152688655011718	0.131292940193633	0.074037750563547	0.0375563824615288	0.127779818756433	0.070958559725212
2510017J16Rik	0.0359777318698745	0.0487954716279034	0.0302489259834971	0.0499931209723322	0.0119306992804274	0.0222915179890858	0.0166070682862647	0.0242721352481022
Pex1	0.0350444555266585	0.0334449680373378	0.0435538997949755	0.0590194933895765	0.0148540893102873	0.061130675629388	0.0600265130243466	0.0277766322666189
Gm43825	0.000381585682355715	0.00214103027853485	0	0	0	0	0	0
4833413G10Rik	0.00212949332208562	0.00310045633060844	0.00382044118428594	0.00429960471408343	0	0.0125197715598259	0	0
Gatad1	0.761253460916902	0.895170910310031	0.700511469673786	0.834192288676187	0.403579768383865	0.798421424400967	0.875048039433243	1.13922129622008
Tmbim7	0	0	0	0	0	0	0	0
Ankib1	0.0877241227699953	0.0864395430325394	0.0956671252276191	0.0755259810416346	0.0308563913732357	0.15547440355724	0.0751790519615576	0.130967988434179
Krit1	0.447407719627784	0.479880633902665	0.60197049227135	0.596323070869644	0.250089987625616	0.443525900170341	0.407449008699821	0.557986465687295
Lrrd1	0.00516995921941533	0.00144484960000038	0.00183958394020812	0	0	0	0.00608981502795834	0.0239994372641718
Mterf1a	0.0152948750997709	0.010684472829275	0.0133165524731862	0.0175898432967416	0.0181382709719055	0.0136587315643952	0.00476007779871154	0.00319402895451128
Akap9	0.452084115399355	0.471950859285404	0.499638920332913	0.511757075807855	0.205507913271007	0.497500047342372	0.308046446101899	0.684873971463473
Cyp51	0.423913632607096	0.716533285174459	0.651398086392228	0.717911751779545	0.154426416548426	0.511706292434912	0.260307347929569	0.740379727697594
Mterf1b	0.00471725353011474	0.000751408797569343	0.0030525954439036	0.00833112779374773	0.00570179215128895	0.00923330341743026	0	0
Fzd1	0.103794265730954	0.253807547118647	0.0951895936563346	0.178314242212023	0.0115901914992233	0.0299248516098698	0.0118479598642189	0.159870001122679
Gm42744	0	0	0	0	0	0	0	0
Cdk14	0.0838136625075449	0.134498606489505	0.0897942511741093	0.10267527071443	0	0.0318179439342141	0.0268702252569038	0.21844455465835
1700015F17Rik	0.00150171368333172	0.000553495935679344	0	0	0	0	0	0
Cldn12	0.123059681139695	0.155704529829561	0.139373244041913	0.0907995731015913	0.0111639000008025	0.0509047940643297	0.0234257373155515	0.136171720228779
Gtpbp10	0.24490035808274	0.195316050089238	0.222691969743908	0.217707008401102	0.0537480710512674	0.188408063087845	0.110974591080927	0.142097065858998
Gm8773	0.0029205282096957	0.0118214108464852	0.00845648471589152	0.00256321529726889	0	0	0.0088715585088242	0.02390497668032
Cfap69	0.00529061366808835	0.0102985837075489	0.0113811857326679	0.0092619702227736	0	0.0034367166434001	0	0.0199576498669823
Steap2	0.0224801268284348	0.0458839590050173	0.0339506818135496	0.0294810940352023	0.0031143547461832	0.00783818808591195	0	0.256048742161014
Steap1	0.0334858151112658	0.0570147163609802	0.0438188285773743	0.0353316375650713	0.00294533632500962	0.0171343597551616	0.00428264240749599	0.337113242513736
Gm26825	0.0317719822905058	0.0180153862111417	0.0293246226910987	0.00700843580673005	0.0242286382042953	0.0351882123544572	0.0383260357805816	0.0339193952721402
Gm43325	0	0	0	0	0	0	0	0
Zfp804b	0	0	0	0.0010741773144493	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0
Gm42950	0	0	0	0	0	0	0	0
Steap4	0	0.00081404123444469	0.000681533084137576	0	0	0	0	0
Gm15731	0	0	0	0	0	0	0	0
Sri	0.671621942526343	1.05323229181756	0.662435424466273	0.848863208994405	1.19163759094437	1.55228976766318	1.25415247719951	1.4986182175914
Adam22	0.00368742558467924	0.00391536866085371	0.0205226162598144	0.0115171759465194	0	0	0	0.00417519624466149
Dbf4	0.838364571785123	0.843410047803889	0.843253424579769	0.888992391272794	0.464128482550684	0.689216335468218	0.760832786980123	0.540070781925494
Slc25a40	0.0340227119684879	0.0327692768890839	0.0529638742230257	0.0480241366318717	0.0237599697162772	0.00571757250167811	0.0192066825538783	0.0149603411898499
Rundc3b	0.00946729652636969	0.00413438429621272	0.0299358175927583	0.00676181138209668	0.00590277310909456	0	0	0
Abcb1a	0.000743611908944722	0	0.0025289087136483	0	0	0	0	0.0126610485373957
Gm5106	0	0	0	0	0	0	0	0
Abcb1b	0.00622024178536994	0.00610620965640325	0.00426715644687812	0.00422777068806678	0	0.00637011245159511	0.0393397187023121	0
Abcb4	0.000433589107547876	0.00130265298909852	0.00124851987968264	0.00106260327175547	0	0.00505552227336726	0.00496293432499378	0
Crot	0.168081469800492	0.151972436680522	0.14964388070558	0.164438851854628	0.0342388389093797	0.173972672208189	0.0963184073522675	0.201085733597702
Gm15611	0.0012207999902336	0	0.000802247255010736	0	0	0.0034367166434001	0	0
Tmem243	0.150027554550292	0.173956063817905	0.237156879514993	0.209357755405336	0.0278304312761583	0.249038494937716	0.209850232095738	0.176179332172193
Dmtf1	0.242257087341981	0.28833388287955	0.230459276374903	0.326547805733754	0.0753756715457711	0.210124011145933	0.173318960598854	0.33234504038163
Gm15734	0	0	0	0	0	0	0	0
9330182L06Rik	0.00325524303341917	0.00602558017509803	0.0129883416967358	0.0178824157075426	0	0	0	0
Grm3	0	0	0.0017294795468574	0.0029082871642746	0	0	0	0
Gm10482	0	0.000751175683842173	0	0	0	0	0	0
Gm5152	0	0	0	0	0	0	0	0
Gm42831	0	0	0	0	0	0	0	0
Gm6455	0	0	0	0	0	0	0	0
Gm43358	0	0	0	0	0	0	0	0
Gm8871	0	0	0	0	0	0	0	0
Gm8857	0	0	0	0	0	0	0	0
Gm43492	0	0	0	0	0	0	0	0
4930558F17Rik	0	0	0	0	0	0	0	0
Gm8879	0	0	0	0	0	0	0	0
Gm43643	0	0	0	0	0	0	0	0
Gm5861	0	0	0	0	0	0	0	0
Gm43644	0	0	0	0	0	0	0	0
Gm8890	0	0	0	0	0	0	0	0
Gm43641	0	0	0	0	0	0	0	0
Speer1	0	0	0	0	0	0	0	0
Gm43642	0	0	0	0	0	0	0	0
Gm8897	0	0	0	0	0	0	0	0
Gm34082	0	0	0	0	0	0	0	0
Gm8906	0	0	0	0	0	0	0	0
Gm43640	0	0	0	0	0	0	0	0
Gm6460	0	0	0	0	0	0	0	0
Gm43639	0	0	0	0	0	0	0	0
Gm8922	0	0	0	0	0	0	0	0
1700003C15Rik	0	0	0	0	0	0	0	0
Gm8926	0	0	0	0	0	0	0	0
Gm43132	0	0	0	0	0	0	0	0
Gm6465	0	0	0	0	0	0	0	0
Gm43131	0	0	0	0	0	0	0	0
4933402N22Rik	0	0	0.00147082097108307	0	0	0	0	0
Gm29066	0	0	0	0	0	0	0	0
Gm8953	0	0	0	0	0	0	0.00805199657307026	0
Sema3d	0.0128353176995894	0.0206581833269181	0.0155270178047785	0.0952252195199339	0	0.00366426400875612	0	0.0405355048785608
Sema3a	0.146409556766981	0.232572566739258	0.0262184577765335	0.100846429449546	0.00340430978810555	0.0257081169669623	0.0132551873173264	0.239583238516086
Gm43716	0	0	0	0	0	0	0	0
Speer3	0	0	0	0	0	0	0	0
Sema3e	0	0.0118631558362064	0.0052023565480461	0.00259625619856167	0	0	0	0.356530329398812
Gm4128	0	0	0	0	0	0	0	0
Pclo	0.00422037741459574	0.00735595342246051	0.0152488234174177	0.00632255223512488	0	0	0	0
Gm26918	0	0	0	0	0	0	0	0
Gm26954	0	0	0	0	0	0	0	0
Gm9758	0	0	0	0	0	0	0	0
Speer4e	0	0	0	0	0	0	0	0
Gm10354	0	0	0	0	0	0	0	0
Gm17019	0	0	0	0	0	0	0	0
Gm43391	0	0	0	0	0	0	0	0
Gm21149	0	0	0	0	0	0	0	0
Gm21847	0	0	0	0	0	0	0	0
Gm21190	0	0	0	0	0	0	0	0
Gm30613	0	0	0	0	0	0	0	0
Gm21083	0	0	0	0	0	0	0	0
Speer4d	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0
Speer4cos	0	0	0	0	0	0	0	0
Speer4c	0	0	0	0	0	0	0	0
4930519H02Rik	0	0	0	0	0	0	0	0
Gm3510	0	0	0	0	0	0	0	0
Cacna2d1	0.037101733582101	0.0882593671401229	0.0312763963762642	0.0448631653062031	0	0.0248868073795566	0.0186339098971331	0.15375363006712
Gm43000	0	0	0.000568831708408675	0	0	0	0	0
Hgf	0.0197146115332699	0.00100160457052198	0.000403620638576285	0.0142122799032215	0	0	0.00584425527239489	0.00417519624466149
Gm28710	0	0	0	0	0	0	0	0
Speer4f2	0	0	0	0	0	0	0	0
Speer4f1	0	0	0	0	0	0	0	0
Sema3c	0.0278768202343253	0.21724560365487	0.0842287217600896	0.0625005933854842	0.00636845608885409	0.00728672308047676	0.00453088774136605	0.14729880270452
Cd36	0.0102325853755916	0.0535010669764276	0.0216103191509445	0.144975491348411	0.00220533620791557	0	0.00484859298680116	0.0375541227886133
Gnat3	0	0	0.00103301452439082	0	0	0	0	0
Gnai1	0.106294806019528	0.215051976161238	0.154202808619208	0.123090194118516	0.0136184250258395	0.229480055606281	0.00428264240749599	0.0576251320330708
Gm43030	0	0	0	0	0	0	0	0
4921504A21Rik	0.00236665834319467	0.00311883839992769	0.00752010943070695	0.00346806776604415	0	0	0	0
Magi2	0.0072351247699632	0.0220379629526194	0.0204166830587202	0.00885276434582757	0.0120697960233364	0.0100899722828461	0.00862484741383399	0.00915377089768514
Phtf2	0.070737689008079	0.0484551528264999	0.0575021765663584	0.0527590258581388	0.0264179253249842	0.0668797438360886	0.135053005185437	0.0502787077438874
Tmem60	0.399490298161362	0.455049223450163	0.480225884149592	0.422021805410088	0.608740819240861	0.31147352548153	0.56121732562278	0.5332824718562
Rsbn1l	0.473236211479829	0.463582944984512	0.488463367740956	0.611008630031814	0.315287040624101	0.529081595338664	1.06543585206452	0.439071701973096
A630072M18Rik	0.0603925069091636	0.0601426134671223	0.0545597453050983	0.0693084179652225	0.0274972433995581	0.0922351442357847	0.0978703574056999	0.0291508239225366
Ptpn12	0.236731678668182	0.19513103318919	0.174346133314828	0.20841586688973	0.0632180857645232	0.493957678263982	0.533343229485848	0.137159040377336
Gsap	0.0016476409447672	0.000386609471661429	0.00315613645121208	0	0	0.00594033056751542	0.108098807590981	0
Ccdc146	0	0	0.00175087074756674	0.00175244904754394	0	0	0.0041907811196929	0
Fgl2	0.000554597119300551	0.00111640970226311	0.0073842161508552	0.0047520746548832	0	0.0187437559862871	0.066684611620804	0.0190236673445433
Fam185a	0.0462956152352939	0.0364855235298277	0.0503739680523149	0.0222675321970092	0.00718419731291988	0.0229563584858267	0.0371346846521922	0.0743026048814866
Fbxl13	0	0.00396656975014577	0.000403620638576285	0	0	0	0.00916936551658371	0
Lrrc17	0.0109036028734914	0.0221672613797233	0	0.025536917224725	0	0	0	0.0737684350454581
Armc10	0.426012524259875	0.360136560306673	0.591934083110596	0.406618790097158	0.0988811606884388	0.305879124166206	0.310425174663045	0.361664499023011
Napepld	0.0177761056453993	0.0202292071482151	0.0852514161506956	0.0222301062052591	0.0230237890692561	0	0.00976807550773641	0.016403552251795
Pmpcb	0.609640497168856	0.556787242359587	0.660206586646912	0.66544310834392	0.413900126346833	0.488245476925891	0.592078451373171	0.522398238906045
Dnajc2	2.15987061227218	1.7355463056848	2.10030214916497	1.90600299697249	0.944846178363003	1.64100302257648	2.87693215676531	1.3497441781237
Psmc2	1.48008013473303	1.45564658575891	1.91602422778794	1.5563128566762	1.64797518029016	1.54989912831558	0.973873779373631	1.62773031897706
Slc26a5	0	0	0	0	0	0	0	0
Reln	0.00328690387753696	0.00663352961292741	0.0151097236332082	0.0376684362277834	0.189254949326666	0	0	0
Gm10475	0	0	0	0	0	0	0	0
Gm16110	0	0	0	0	0	0	0	0
Gm43657	0	0.00119276231825284	0	0	0	0	0	0
Orc5	0.198439508627246	0.178237634519563	0.196306879695338	0.197239364128877	0.187834432260339	0.164224006979468	0.0773292777241927	0.128334573561793
6030443J06Rik	0	0.00262178252499025	0.000963010813300473	0	0	0	0	0
A930003O13Rik	0.00153473049058274	0	0	0	0	0	0	0
Lhfpl3	0	0	0	0.00259625619856167	0	0	0	0.0129267775611824
Gm42948	0	0	0	0	0	0	0	0
Gm42951	0	0	0	0	0	0	0	0
5031425E22Rik	0.218093127783531	0.233733007312723	0.210850599615781	0.202954920228744	0.129177022114824	0.202898062039785	0.23169859166891	0.212265814288766
4930580E04Rik	0	0	0	0	0	0	0.00550294737861599	0
Kmt2e	0.64561427335277	0.819056503233314	0.777803532783486	0.730747997124099	0.219280626319568	0.336472656687456	0.533018323574126	0.800706902508303
Srpk2	0.447769415479711	0.497564210268524	0.466979429663356	0.484618937819907	0.0720580988910698	0.262793679358781	0.201981307942394	0.54137450854958
Pus7	0.324651219027063	0.223459010430654	0.289312638696587	0.312656464362597	0.175679558762137	0.18955900927327	0.234500583242694	0.194883487045846
Rint1	0.1015130285298	0.151460076132659	0.162840988960203	0.153000554706719	0.105626550134289	0.074492307644601	0.238647913214585	0.133467027942518
Tomm7	3.99481143038274	3.13732515941857	3.72594229549218	3.42825520925671	3.00889122060135	3.62648464885697	3.8769279177438	3.13996165235661
2700038G22Rik	0.650557458515974	0.571321823432598	0.471843713533443	0.507936974013546	0.159505902864859	0.267231391513854	0.346461923117827	0.310770827629758
Fam126a	0.0932796887825516	0.128840310890474	0.0854363148119629	0.164084168366906	0.212474592593402	0.0970872194706159	0.123046309213069	0.195486562616082
Klhl7	0.233762517690395	0.158523984492091	0.342340632924342	0.294342717448118	0.0784399176753691	0.0911066183527907	0.0650055777258834	0.24394287313349
Nupl2	0.102634888952073	0.0912827834640258	0.104314335772368	0.0772757499691974	0.0810572085832818	0.0891488457389524	0.110280120052594	0.0496495833694123
Kcnh2	0.102526790424696	0.0677872642909444	0.361631525321025	0.114887537966598	0.00515427953493004	0.0126547748694868	0.00422985541931191	0.189944729053563
Gm15589	0	0	0	0	0	0	0	0
Nos3	0.00447615232431814	0.0036916441753198	0.00284857721853833	0.00120226265832296	0	0.25932403326453	0.0081891853982203	0
Gm15587	0	0	0	0	0	0	0	0
Atg9b	0.00115018644983983	0.00233466799652666	0.00097245234698496	0.00255353157532469	0	0.0326217294227949	0.0380059530728039	0
Abcb8	0.128091649642867	0.138902922471161	0.126385496441366	0.159347164076859	0.0835625406873398	0.201242042209631	0.13942358170674	0.208615013378435
Asic3	0	0.00211364179839612	0.00246930743657504	0	0	0	0	0.00590191257378866
Cdk5	0.140554351586413	0.144824310268572	0.155022126415537	0.16036722993772	0.0694741112798191	0.182571087394248	0.111878714309278	0.272175007088124
Slc4a2	0.0590802993201307	0.0974481070647461	0.056867371531474	0.0811895787679763	0.0225758435150969	0.0802066072853411	0.0753612755527683	0.0499634969546447
Fastk	0.307720722600849	0.376781313845101	0.34205069840416	0.361853280349355	0.316322134920331	0.391794223637295	0.370741023818492	0.595019848389578
Tmub1	0.0882087066594811	0.0899862842513985	0.154060765027854	0.0928704866157747	0.0302210754831255	0.0466141397846578	0.108435620021436	0.0829746008717406
2310074N15Rik	0.00241197094298909	0.00413722465190023	0.00364314745832708	0.0042315615816586	0.00725255799844745	0	0.0129827745178313	0
Agap3	0.175011330431362	0.12167468672844	0.166267319121629	0.153370302627342	0.0642167136517743	0.203757251922017	0.129935720549684	0.110643621861198
Gbx1	0.00421588010975584	0.00101876254988116	0.0238330465346321	0.00105796595465558	0	0	0	0
Asb10	0	0.000747547856144881	0	0	0	0	0	0.0172538056845966
4931409K22Rik	0	0	0	0	0	0	0	0
Abcf2	0.885059270870846	0.61896285473645	0.807778496598701	0.704038637034032	0.392378800169671	0.587263111044589	0.652483405600809	0.515670761632285
Chpf2	0.0233578925849853	0.0441005368824687	0.0306806133826373	0.0365411263538068	0.0244014001955324	0.0970645015774011	0.071233287963722	0.159102389728283
Smarcd3	0.0440900436632406	0.093987462240613	0.0862444239414275	0.0712924810107344	0.00208919744942419	0.0405647999080092	0.00390862418383041	0.777309078893747
Nub1	0.160928474144208	0.214670302085603	0.184102934650838	0.289599134297823	0.0825088013365369	0.204597262775066	0.224324957681372	0.118236091022578
Gm26648	0.0130317786528154	0.0193935836912276	0.00404511254224167	0.0252099418073899	0	0	0.00499005482074226	0.0255990090270935
Wdr86	0.192331327734713	0.354958202701068	0.120860272077046	0.181660273659737	0.00555033108607932	0.0586340452509925	0.0194039889754312	0.364581083119354
Crygn	0.00102634715248193	0.00522355656917206	0.00123355090704232	0.00346806776604415	0	0	0	0.02430409031594
Rheb	2.06232766767475	2.44199513862918	2.07798762397902	2.19561264821126	0.991330961312958	2.34012072971921	2.66159764713333	2.51576884523996
Prkag2	0.10919753515812	0.10086609806944	0.18256527236158	0.0842712327732002	0.221908216518461	0.118479863782901	0.0601084425566021	0.124006819234301
Prkag2os2	0	0	0	0	0	0	0	0
Prkag2os1	0	0	0	0	0	0	0	0
1500035N22Rik	0	0	0.00285741250096884	0	0	0	0	0
Galntl5	0	0	0	0	0	0	0	0
Galnt11	0.115297734582098	0.14066805774749	0.163609306540593	0.135258829993465	0.0107060771446342	0.102868251347342	0.0577287424375478	0.236062518302699
E130116L18Rik	0	0	0	0	0	0	0	0
Kmt2c	0.152544919267546	0.207998777724752	0.118361135890204	0.181719541788973	0.0880397727184761	0.0836905776105327	0.328822759612254	0.184132833252348
4831440E17Rik	0.00255717599331173	0.000751175683842173	0	0	0	0	0	0
Cct8l1	0	0	0	0	0	0	0	0
1700096K18Rik	0.0223354481762677	0.0379858984491897	0.0347599756305558	0.0454582004005678	0.0320668129382464	0.0408044694683955	0.12734062385035	0.0435116376995909
Gm10062	0.00159223635903586	0.000557758080241308	0.00258229564769993	0	0	0	0.018639155273483	0.00417519624466149
Gm43972	0	0	0	0	0	0	0	0
Xrcc2	0.0681053759164969	0.061182870008018	0.0984695088047423	0.0698954093552524	0.0309215731092431	0.0423919417141834	0.0709140253738746	0.0365918816029714
Actr3b	0.0185785604852347	0.0193180486684844	0.0226977923083525	0.0132271153943664	0.0109706365283024	0.00744270452240332	0.00721840511605007	0.0286695312015865
Gm21663	0	0	0	0	0	0	0	0
Gm21671	0	0	0	0	0	0	0	0
Gm21680	0	0	0	0	0	0	0	0
Gm21698	0	0	0	0	0	0	0	0
