0	1	2	3	4	5
Olfr1222	0	0	0	0	0	0
Olfr1223	0	0	0	0	0	0
Olfr1224-ps1	0	0	0	0	0	0
Olfr1225	0	0	0	0	0	0
Olfr1226	0	0	0	0	0	0
Olfr1228	0	0	0	0	0	0
Olfr1229	0	0	0	0	0	0
Olfr1230	0	0	0	0	0	0
Olfr1231	0	0	0	0	0	0
Olfr1232	0	0	0	0	0	0
Olfr1233	0	0	0	0	0	0
Olfr1234	0	0	0	0	0	0
Olfr1238	0	0	0	0	0	0
Olfr1239	0	0	0	0	0	0
Olfr1240	0	0	0	0	0	0
Olfr1241	0	0	0	0	0	0
Olfr1242	0	0	0	0	0	0
Olfr1243	0	0	0	0	0	0
Olfr1245	0	0	0	0	0	0
Olfr1246	0	0	0	0	0	0
Olfr1247	0	0	0	0	0	0
Olfr1248	0	0	0	0	0	0
Olfr1249	0	0	0	0	0	0
Olfr1250	0	0	0	0	0	0
Olfr1251	0	0	0	0	0	0
Olfr1252	0	0	0	0	0	0
Olfr1253	0	0	0	0	0	0
Olfr1254	0	0	0	0	0	0
Olfr1255	0	0	0	0	0	0
Olfr1256	0	0	0	0	0	0
Olfr48	0	0	0	0	0	0
Olfr1257	0	0	0	0	0	0
Olfr1258	0	0	0	0	0	0
Olfr1259	0	0	0	0	0	0
Olfr1260	0	0	0	0	0	0
Olfr1261	0	0	0	0	0	0
Olfr1262	0	0	0	0	0	0
Olfr1263	0	0	0	0	0	0
Olfr1264	0	0	0	0	0	0
Olfr1265	0	0	0	0	0	0
Olfr140	0	0	0	0	0	0
Olfr1269	0	0	0	0	0	0
Olfr32	0	0	0	0	0	0
Olfr1270	0	0	0	0	0	0
Olfr1506	0	0	0	0	0	0
Olfr142	0	0	0	0	0	0
Olfr1271	0	0	0	0	0	0
Olfr1272	0	0	0	0	0	0
Gm13769	0	0	0	0	0	0
Ptprj	0.0249678832316534	0.0302069304504492	0.0296481006274166	0.0219592738301394	0	0
4933423P22Rik	0.00049963139693691	0	0	0	0	0
Nup160	0.0314875543244889	0.0209059949667819	0.0422491620042803	0.0598969292569914	0	0
Fnbp4	0.124176533574889	0.107760423045423	0.159225645478441	0.159840328512236	0.158097767659521	0
Agbl2	0.00573303551638749	0.00989075991196996	0.00346502223794841	0.313065359046695	0	0
Mtch2	1.86988732126724	1.52836121636718	1.52287113668452	2.89550956052433	2.76356223309475	0.864179436785161
C1qtnf4	0.121025715407459	0.131403904233654	0.187604738303343	0.493828030459924	2.52737349839443	0
Ndufs3	1.7872824323808	1.69348640142708	1.67454968724734	2.0237605260563	0.792029407946896	0
Kbtbd4	0.0485006214743221	0.041464644003769	0.0481094691754415	0.129429306575178	0	0
Celf1	0.505301150559546	0.417114666349223	0.433914467220112	0.569486757195625	1.00190264114215	0
Rapsn	0.00561662922947748	0.00746504443072075	0.00298860456752639	0.028997051545397	0	0
Psmc3	1.54901298488204	1.3393204535279	1.29071493228752	2.10099621291791	1.0210019835389	0.103805509996471
Slc39a13	0.0909888317710959	0.107561897274785	0.078010220993364	0.0432085932961483	0	0
Spi1	0.00693226272822978	0.000404839385236819	0	0	0	0
Mybpc3	0.000313751446668702	0	0	0	0	0
Madd	0.0378056225849597	0.0356896170093618	0.0286678097984193	0.0383239039795522	0.167892280312951	0
Nr1h3	0.0289785936283188	0.0126790992807282	0.0146807645580613	0.076437867307097	0	0
Acp2	0.0901966062269269	0.095987609446119	0.0764647632501462	0.0874571351950385	0	0
Ddb2	0.0722213784980472	0.0717853322519867	0.0689001886923924	0.0233638032397787	0	0
A330069E16Rik	0.0488253855626944	0.0233646383369335	0.0683022848561906	0.0363908841160091	0.497141436738752	0
Gm17281	0.00110950076007169	0.000726872762231342	0	0	0	0
Pacsin3	0.38015998556151	0.297943131925424	0.277464793435321	0.189529728994211	0.410811193979569	0
Arfgap2	0.401228799607013	0.346376233942563	0.374519498515997	0.524907415143476	0	0
1110051M20Rik	0.197644164579721	0.248745252261898	0.277459368854138	0.522138734078595	0.202388180530257	0
Lrp4	0.0498769980432984	0.0686257370503866	0.0862309837339229	0.00743668362426237	0	0.313008639038437
Ckap5	0.156554331511262	0.0844252079738057	0.143855547335962	0.31148028404124	0	0
F2	0	0.00269714399974213	0.0013769456849828	0.0233790610718219	0	0
Zfp408	0.0236571820945487	0.0306713954854501	0.0264906849610553	0.0593965291562097	0	0
Arhgap1	0.256633939295528	0.365639585701475	0.230358511404914	0.244272715897608	0.409182327376475	0
Atg13	0.117570489247989	0.104790288126681	0.0845759155615497	0.0911546878105906	0.150475502588179	0
Harbi1	0.107000162920913	0.0777371123702573	0.106587307577048	0.102180426262691	0.147950880307738	0
Ambra1	0.0344173494063071	0.0362255913471655	0.039197692913049	0.0353917705322112	0	0
Chrm4	0	0	0	0	0	0
Mdk	4.50025353776701	1.29236817869795	2.4880544204379	0.924498640880153	1.24220224336129	0.37679285663096
Dgkz	0.10359528713054	0.0613758415763349	0.113136821932515	0.0588261146469183	0.824251816916504	0
Gm9821	0	0.000196772869838249	0	0	0	0
Creb3l1	0.287185297884966	0.0509543287736416	0.434805724243704	0.0836507950871881	0	0
Gm13780	0	0	0	0	0	0
2900072N19Rik	0	0	0	0	0	0
Phf21a	0.194353823777892	0.230550516810833	0.16833882698947	0.114437490654191	0.450958898899633	0
Gyltl1b	0.132412675412114	0.2021203936907	0.177889804540089	0.0604699258321213	0.391610203720941	0.103805509996471
Pex16	0.213394374433595	0.213320660103269	0.248728832489509	0.237990904559726	0.437033363546267	0
1700029I15Rik	0.00299887380829054	0.00401874712527316	0	0	0	0
Mapk8ip1	0.0863479271133259	0.116396995957314	0.112835029871473	0.177727407948814	0.666972558768845	0
Cry2	0.148464797705705	0.182399689033263	0.210731207297092	0.416726943210167	0.335244629387405	0
Slc35c1	0.0524810755315017	0.045847725493956	0.0624816442555525	0.0303557353280852	0	0
Gm13814	0	0	0	0	0	0
Gm13817	0.000489681528762228	0	0	0.00990740107053733	0	0
Chst1	0.00055190223868657	0	0	0	0	0
Gm13816	0	0	0	0	0	0
Syt13	0.0151744291434181	0.015377015515226	0.0123323010255008	0.00763978774803088	0	0
Prdm11	0.0589641993804997	0.0909915849217635	0.0952902080914281	0.0590616178636195	0	0.372800477184611
Gm13802	0	0	0	0	0	0
Trp53i11	0.142262151192683	0.16884393556989	0.241870754710226	0.107180710708101	0.158097767659521	0
Tspan18	0.00608973045244953	0.00193307425022452	0.0021699850139372	0.00765910956829812	0	0
Gm13807	0	0	0	0	0	0
Cd82	0.523346016992539	0.754403985508369	0.601216684000198	1.62169578273245	0.454205038869207	0.201547887778136
Gm10804	0	0.000394901973483122	0	0	0	0
Gm10803	0	0	0	0	0	0
Alx4	0	0	0	0	0	0
Ext2	0.597047170203556	0.629284455911691	0.481958340367897	0.29624612078069	0	0
Accs	0.0270304971205741	0.0242064473631285	0.0347069919868684	0.0222059408240353	0	0
Accsl	0	0	0	0	0	0
Gm13889	0.023359504284649	0.00291564145311949	0.00383993832485243	0	0	0
Gm27027	0	0	0	0	0	0
Alkbh3	0.222806647268525	0.251606874121083	0.211922124309315	0.421004355682177	0.242918913666618	0
Hsd17b12	0.679291439903879	0.568710634211371	0.731488103550119	0.647920788065019	0.147950880307738	0.294188086950534
E530001K10Rik	0	0	0	0	0	0
Ttc17	0.0492961992727315	0.0456083932306222	0.0578786346011847	0.0617838442976099	0	0
Api5	0.303476280436583	0.259427152606148	0.278440522484883	0.408177592732557	0.293657383855507	0
Gm13793	0	0	0	0	0	0
Gm13794	0	0	0	0	0	0
Gm13799	0	0	0	0	0	0
Lrrc4c	0	0	0	0	0	0
4930445B16Rik	0	0	0	0	0	0
Gm10801	0	0	0.0019815085620985	0	0	0
Gm10800	0.00150070922441814	0.000960648778983343	0.00237511638070265	0	0	0
Gm29235	0	0	0	0	0	0
B230118H07Rik	0.473494833442283	0.434856293460453	0.637574977519282	2.00081113740526	0.758983727475531	0.416814149034908
Rag2	0	0	0	0	0	0
Rag1	0	0	0	0	0	0
Traf6	0.0459406950105201	0.0424398567426499	0.0553197751772147	0.0346018994388666	0	0
Prr5l	0.0561105468143643	0.0777985332745511	0.0237074445771065	0.00613169617247449	0	0
Gm13905	0	0	0	0	0	0
Commd9	0.603796607334161	0.577726254629431	0.481420404024338	0.479475185105616	0.147950880307738	0.125006250312516
Ldlrad3	0.115217968995881	0.175874861298277	0.122337606685056	0.0922044316341502	0	0
Gm13919	0	0	0	0	0	0
Gm13920	0.000209263255644908	0.00088818039725467	0	0	0	0
Trim44	0.244954433821886	0.239970287162643	0.304425944575671	0.231802635409993	0.32850388932005	0
Fjx1	0.0224378230459824	0.0286767721036019	0.0257486844353501	0.037509389620122	0	0
Pamr1	0.00974648830137614	0.00139865136190492	0.0035289497015051	0.00492920187349105	0	0
Slc1a2	0.00248294898185867	0.000310736376851134	0	0.0323089113832761	0	0
Gm13872	0	0	0	0	0	0
Cd44	0.0623764129862567	0.0095975289514326	0.0440639287647574	0.0538131152484037	0	0
Pdhx	0.16713374269138	0.136643961692259	0.135366228894421	0.122858702403716	0.201142489339448	0
Apip	0.406991354451335	0.326217074600138	0.418475024577642	0.248910982992427	0.491489632035994	0
Gm13874	0	0	0	0	0	0
Gm13869	0.0005800632823026	0.000554471871087508	0.00286062960168325	0	0	0
Ehf	0.0518633429748133	0.0294111733001081	0.467256503196715	0.148136502884211	0.342065330187387	0
A930006I01Rik	0	0	0	0	0	0
BC016548	0	0	0.00160913603072806	0.00363900224380878	0	0
Elf5	0.606228282653501	0.226663150784477	0.834079649869127	0.223440088944166	0	0
Cat	1.00794096919017	0.730969620074726	1.11168003870777	0.498149306173265	0.147950880307738	0.305353397774607
Abtb2	0.00399141590099352	0.00178301392461956	0.00168343366597983	0	0	0
Nat10	0.0499639593202315	0.0401005241871464	0.0547288861205937	0.0376231936918118	0	0
Caprin1	0.953918992974659	0.837531610477383	0.762981661917028	1.1426904285253	1.28810865241023	0
Gm13881	0	0	0	0	0	0
Lmo2	0.0248232858019475	0.000827423187409532	0.00355162541835355	0	0	0
4931422A03Rik	0.000350809665983369	0.000607711075680205	0.00154168603409747	0.00798556210371648	0	0
Fbxo3	0.352390656443545	0.350000349029748	0.371760229141062	0.729628661268933	0.28584007255285	0
Gm10912	0	0	0	0	0	0
Gm10799	0	0	0	0	0	0
Cd59b	0.0154974428290515	0.0212696154439485	0.0112917531264047	0.0516206039273757	0.581950595251178	0
Cd59a	0.239564786937585	0.207796214834575	0.123907116727031	0.75476426685761	0.410811193979569	0
A930018P22Rik	0.000651051415483435	0.000608730535080228	0	0	0	0
D430041D05Rik	0.000431266120997144	0	0	0.00678483128838518	0	0
Gm13883	0	0.000352416026837749	0	0	0	0
Hipk3	0.186356425638751	0.192294502594669	0.151411766944388	0.961588275461124	0.619429771330827	0
Cstf3	0.395099148895569	0.402418665466739	0.530361201331135	0.376687865815941	0.565248354443003	0
Tcp11l1	0.0447515084971872	0.0409739501901513	0.042199139377979	0.0295434163887546	0	0
Pin1rt1	0	0	0	0	0	0
Depdc7	0.0307010346748374	0.0229972428330107	0.0106199258251047	0	0	0
Qser1	0.127761901151898	0.104516750496717	0.118855244310023	0.153377076676894	0	0
Prrg4	0.0363668199216279	0.0216793896354562	0.0286769785006935	0.0992266983447202	0	0
Ccdc73	0.0202853650897762	0.0182534031545386	0.0267467299876588	0.045285032064726	0	0
Eif3m	2.40195425563302	2.49129278519624	2.34241390293288	2.08729991311375	1.4475376223944	0.54744896007146
Wt1os	0	0	0	0	0	0
Gm11060	0	0	0	0	0	0
Wt1	0.000617129874622714	0	0	0.0558256209659954	0	0
Them7	0.00326274346729616	0	0	0	0	0
Rcn1	0.483653241196558	0.349452548947749	0.537532230104764	0.328947812525644	0.158097767659521	0.103805509996471
4930527A07Rik	0	0	0	0	0	0
Pax6os1	0	0	0	0	0	0
Paupar	0	0	0	0	0	0
Pax6	0.00499460212224798	0.00100772881780068	0.00184925262455179	0	0	0
Elp4	0.116643718206001	0.11443495099858	0.101651503736032	0.0874827687624555	0.165442392958772	0.412619048381993
Gm13954	0	0	0	0	0	0
Immp1l	1.04737026406932	0.99161776339359	0.938090877721738	1.78333120264706	1.68745016104221	0
Dnajc24	0.209254711190724	0.194016470154439	0.192948583935891	0.370974097217601	0	0
Gm29053	0	0	0	0	0	0
Gm14015	0	0	0	0	0	0
Gm14014	0	0	0	0	0	0
Mpped2	0.1665833304171	0.161296890496459	0.0990326079015858	0.0929742763690591	2.33368366081532	0
Arl14ep	0.140188976405293	0.102478186719286	0.108760790092273	0.108189859175313	0.137889192245112	0
Fshb	0	0	0	0	0	0
Kcna4	0	0	0	0	0	0
Gm13912	0	0	0	0	0	0
Gm13923	0	0	0	0	0	0
Mettl15	0.0485298341223584	0.0453460216047672	0.048922062509053	0.109861099565023	0	0
Kif18a	0.0407946859247538	0.014465738350382	0.0227414368850441	0.0387172864872576	0	0
Bdnf	0.000704714582842088	0.00231106866967877	0	0	0.544472478984852	0
Lin7c	0.330531050003773	0.309401175502653	0.238075718602799	1.2000254083657	0.354726058886748	0
Lgr4	0.000762052456363056	0.00217138187643868	0	0	0	0
Ccdc34	0.822786613102209	0.308489815507684	0.529018658306598	5.37741754734	0.860524401688393	0.31164298180005
Ccdc34os	0	0	0	0	0	0
Gm13936	0	0	0	0	0	0
Bbox1	0.000729270790693051	0.00131819987790161	0	0.0641059679696863	0	0
Fibin	0.00427845492379361	0.00161116888046641	0	0	0	0
Slc5a12	0	0	0	0	0	0
Ano3	0	0	0	0	0	0
Muc15	0	0	0	0	0	0
Gm13942	0	0	0	0	0	0
Gm13941	0	0	0	0	0	0
Gm15130	0	0	0	0	0	0
4930430A15Rik	0	0	0	0	0	0
Olfr1275	0	0	0	0	0	0
Gm13962	0	0	0	0	0	0
Olfr1276	0	0	0	0	0	0
Olfr1277	0	0	0	0	0	0
Olfr1278	0	0	0	0	0	0
Olfr1284	0	0	0	0	0	0
Olfr1279	0	0	0	0	0	0
Olfr1280	0	0	0	0	0	0
RP23-336F11.36	0	0	0	0	0	0
Olfr1281	0	0	0	0	0	0
Olfr1282	0	0	0	0	0	0
Olfr1283	0	0	0	0	0	0
Olfr1284.1	0	0	0	0	0	0
Olfr1286	0	0	0	0	0	0
Olfr1287	0	0	0	0	0	0
Olfr1288	0	0	0	0	0	0
Olfr1289	0	0	0	0	0	0
Olfr1290	0	0	0	0	0	0
Olfr1294	0	0	0	0	0	0
Olfr1295	0	0	0	0	0	0
Olfr1297	0	0	0	0	0	0
Olfr1298	0	0	0	0	0	0
Olfr1299	0	0	0	0	0	0
Olfr1301	0	0	0	0	0	0
Olfr1302	0	0	0	0	0	0
Olfr1303	0	0	0	0	0	0
Olfr1305	0	0	0	0	0	0
Olfr1306	0	0	0	0	0	0
Olfr1307	0	0	0	0	0	0
Olfr1308	0	0	0	0	0	0
Olfr1309	0	0	0	0	0	0
Olfr1309.1	0	0	0	0	0	0
Olfr1310	0	0	0	0	0	0
Olfr1311	0	0	0	0	0	0
Olfr1312	0	0	0	0	0	0
Olfr1313	0	0	0	0	0	0
Olfr1314	0	0	0	0	0	0
Olfr1315-ps1	0	0	0	0	0	0
Olfr1316	0	0	0	0	0	0
Olfr1316.1	0	0	0	0	0	0
Olfr1317	0	0	0	0	0	0
Olfr1318	0	0	0	0	0	0
Lpcat4	0.00805554038695608	0.00614985137124866	0.0125397645461516	0.0333201594620965	0	0
Nutm1	0	0.000525476962301757	0	0	0	0
Nop10	3.25148168263882	3.0773284617476	3.7976998182583	4.52659603621718	2.88713385735782	1.69544682716062
Slc12a6	0.0370961453478621	0.0514410670607062	0.0423090359358891	0.106360961538364	0.150475502588179	0
Gm21985	0	0	0	0	0	0
Emc4	0.888462724750075	1.06913079006819	0.982746472513194	1.60604552065548	1.0579487063209	0
Katnbl1	0.300817874738374	0.300160047483338	0.249207090199706	0.31168304670754	0.64687167222118	0.103805509996471
Emc7	0.95923525997185	0.934556475046572	1.08018795718111	0.759789599317204	1.00323655449648	0.103805509996471
Chrm5	0	0	0	0	0	0
Aven	0.0288257806963899	0.0301462548469949	0.026952500671742	0.0194175209143669	0	0
Ryr3	0.0146648264167715	0.0100555769413038	0.0115491402872944	0	0	0
Tmco5b	0	0	0	0	0	0
Fmn1	0.0209104013883449	0.0261481472936683	0.0155276961757182	0.00855971868986403	0.335244629387405	0
Gm13963	0.00137364033645397	0	0	0	0	0
Gm13966	0.000397927640599077	0.000436921984538418	0	0	0	0
Gm13964	0	0	0	0	0	0
4930533B01Rik	0	0	0	0	0	0
Grem1	0	0.000651344100659238	0	0	0	0
Scg5	0.0217024661041408	0.00572090058374593	0.0154059553774024	0.0715169494033425	8.69794127624026	0
Arhgap11a	0.115728741582668	0.0335431798821254	0.0806331958588902	0.321253860859383	0	0
Gjd2	0	0	0	0	0	0
Actc1	0.132622216365723	0.0434525970745711	0.0102417180130389	0.0101996687147601	0.128214990896736	0
C130080G10Rik	0.00436038570279656	0.00106316078695728	0	0	0	0
Aqr	0.0975667813238892	0.0938931366546504	0.107174480564696	0.07838557037346	0	0
Zfp770	0.0439582012016016	0.0401977960932441	0.0410503176864738	0.108051903497149	0.160611609007099	0
Gm29234	0	0	0	0	0	0
Dph6	0.202798619918169	0.179965709249587	0.202382774845553	0.332768984756377	0.128214990896736	0
Gm13974	0	0	0	0	0	0
Gm28494	0	0	0	0	0	0
Gm28493	0	0	0	0	0	0
4930528P14Rik	0	0	0	0	0	0
Gm13976	0	0	0	0	0	0
3110099E03Rik	0.000149640646218342	0	0	0	0	0
Gm13977	0.00107420074254149	0	0	0	0	0
BC052040	0.0606136485935112	0.0435718929944761	0.0499972429276482	0.0647455102742157	0	0
Meis2	0.0405736274887675	0.0185581865846538	0.0191266511515421	0.0830842114211037	13.5766140437614	0
2700033N17Rik	0.00435712791435314	0.00213923812716122	0.00752265894409055	0.130963134286566	0.461429352863404	0
G630016G05Rik	0	0	0.00117250338853479	0	1.10694926366495	0
Gm13990	0	0	0	0	0	0
Tmco5	0	0	0	0	0	0
D330050G23Rik	0.00778956826661681	0.0108225351480901	0.0011967097661689	0.00921200509927459	0	0
Gm29340	0.0105555021131698	0.0165704874459024	0.0153139481880661	0.046711402607757	0	0
Spred1	0.299062357199581	0.283944246845148	0.213535707162108	0.238074261466711	0.248570718369376	0
Fam98b	0.154379554528214	0.123966774913187	0.174462218480777	0.334713217116677	0	0.125006250312516
Rasgrp1	0.00205830609211598	0.000322743286955769	0	0	0	0
Gm13982	0	0	0	0	0	0
Gm28183	0.000681173385490185	0	0.000821702139548031	0	0	0
Gm13985	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	0	0
Thbs1	0.620508048805365	0.431260228319992	0.273120487377641	0.187761879386305	3.07869240082541	0
Gm29233	0	0	0	0	0	0
Fsip1	0.00365188716752384	0.00393090725354501	0.00488115798242333	0.296309903550709	0	0
A930104D05Rik	0	0	0	0	0	0
Gpr176	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0
Eif2ak4	0.151639987164809	0.11087783270614	0.103167051535366	0.0885374300490537	0	0
Srp14	2.41987765024163	2.48109782475067	2.9651029581027	6.84058181130936	4.11475161912221	1.4278050786354
Bmf	0.0515061609393779	0.03916324663171	0.0677526004849278	0.0379962585366574	0.197355437142293	0
Bub1b	0.0763287906638043	0.0115714399893591	0.0393092037312269	0.0359260930426012	0	0
Pak6	0.0866518479778346	0.133976914626277	0.0497223894908036	0.0244416112851963	0	0
Ankrd63	0	0	0	0.0161550081404017	0	0
Plcb2	0	0	0	0	0	0
Inafm2	0.029463372607109	0.0167868087241367	0.0165775893040902	0.0574193283795398	0	0
A430105I19Rik	0.00488197783331619	0.0090478853089189	0.00804307166270702	0.00903942010724665	0	0
Phgr1	0.040797809193453	0.0848372007925483	0.0592438241495805	0.0586482888629006	0	0
Disp2	0	0	0	0	0.147950880307738	0
Knstrn	0.441752842918339	0.118304567430532	0.252609620263762	0.363872340695784	0	0
Gm14091	0.032429608284222	0.00673980686548833	0.0258588215439445	0.0813226788473777	0	0
Ivd	0.313435259904356	0.298093797193011	0.259709419144871	0.198312017352421	0	0.313008639038437
Bahd1	0.0225849144721633	0.055418686913666	0.0336800055258187	0.0189472583699779	0	0
Chst14	0.0637518194678944	0.0472139875745917	0.0680810093908559	0.0196745962145233	0.137889192245112	0
Gm14089	0	0	0	0	0	0
Ccdc32	0.178385977528932	0.274638235252941	0.181865652006928	0.157706725395046	0	0
Rpusd2	0.00750365097805786	0.0094490306494752	0.00803407582580517	0.00617345685185803	0	0
Casc5	0.152740385590284	0.0217132789199769	0.0727103443316693	0.181604098647215	0	0
Rad51	0.121214620927124	0.035725588753505	0.0679947102981398	0.0697375814953851	0	0
Rmdn3	0.189182031789986	0.20264946832488	0.178056368414374	0.523845289144843	0	0
Gchfr	0.0409181890895245	0.027445692796777	0.0235920165588469	0.021454135285858	0	0.31164298180005
Dnajc17	0.228026281982835	0.239759284541707	0.179766862075543	0.16549619381827	0.431546576100619	0.103805509996471
Gm14137	0.000192688619180059	0	0	0	0	0
Zfyve19	0.259924530038087	0.320832956357848	0.223601607302922	0.277115551647091	0	0
Ppp1r14d	0.0173649532311415	0.0179616951060062	0.0240217686404499	0.0681407014991075	0	0
Spint1	0.845413103851293	1.33659000318728	1.03650204888766	0.533097532062041	1.62974149988177	0
Rhov	0.0158491050590023	0.0247589740892656	0.234131977178243	0.0517114955312518	0	0
Vps18	0.0347284562763815	0.0363068742628222	0.0521814096902926	0.0429201467209947	0.150475502588179	0
Dll4	0.0208410510278626	0.0135016433396941	0.00769842367674502	0.0180853705754342	0.201142489339448	0
Chac1	0.00168034133023935	0.00124595924432418	0.00413702037196708	0	0	0
Ino80	0.0673949911634155	0.0569226339783404	0.069475904197857	0.0459514714774867	0.128214990896736	0
Exd1	0.00459185041906388	0.0037338503136506	0	0.0316021651733491	0	0
Chp1	0.285556847726366	0.377011558506945	0.270679385985906	0.205342689921983	0.355593521500813	0
1700020I14Rik	0.402803136175981	0.421249319062825	0.379456846315621	0.645299596398841	0.686123621463897	0.678153874959217
Oip5	0.0271863995991839	0.00468557771081849	0.0154534457182297	0	0	0
Nusap1	0.506258210909349	0.0590861551936708	0.296215664761584	0.0686538351645898	0.197495753841292	0
Ndufaf1	0.180340507436589	0.155921415021222	0.160763451729713	0.162275805485	0.371133904563354	0
Rtf1	1.1692323697703	1.15592538571371	1.03225673752746	1.03396167403347	1.77187930448312	0
Itpka	0.0663156739370514	0.0801009459148115	0.0695852545170631	1.47750914538851	0	0
Ltk	0.0403749005487673	0.043889859667332	0.0490933856123123	0.131042334736486	0	0
Rpap1	0.063829241103547	0.0669387217706994	0.0840476091401268	0.188411098528974	0	0
Tyro3	0.0771404491463437	0.0913998995088768	0.288388698721562	0.160139040759314	0	0
Mga	0.276006452021695	0.257817078238672	0.284766921728657	0.362786765842512	0.330603171426993	0.103805509996471
Mapkbp1	0.0556714604121021	0.0361157641372603	0.0281190222857649	0.113702845454961	0	0
Gm13999	0.000143050385535809	0	0	0	0	0
Jmjd7	0.224471264281967	0.271758153908509	0.188172004068012	0.157101582628128	0	0
Gm28042	0.000491217594313901	0	0	0	0	0
Pla2g4b	0	0	0	0	0	0
Sptbn5	0	0	0	0	0	0
Ehd4	0.239846450051493	0.247924747184283	0.221282173407311	0.198135753711607	0	0
Pla2g4e	0.000400498717022385	0.00179576488969067	0	0	0	0
Pla2g4d	0.0004573873895095	0.00176960808896739	0	0	0	0
Pla2g4f	0.0187472677881636	0.0272364144185391	0.018226152419065	0.0477911103679226	0	0
Vps39	0.0733456044813807	0.0789105070227746	0.0714988141951415	0.165533380359009	0	0
Tmem87a	0.143505595847892	0.147118931352193	0.196602741199507	0.11220819770586	0.194114449879649	0.323060024552562
Ganc	0.0532000192069516	0.0462359979193795	0.0435281256814841	0.0603330318756769	0	0
Capn3	0.00219143082865897	0.00146259115477985	0.00183084838953588	0.00652253971735392	0	0
Zfp106	0.380615246182143	0.350306793335198	0.434179139216762	0.563383405559938	0.94110565296099	0
Gm26899	0.00364795697611247	0.00335961613291662	0.00598332627280262	0.0046647317359426	0.160611609007099	0
Snap23	0.467829514396562	0.500552125275742	0.386791924859611	0.254968550106878	0.156011107990889	0.103805509996471
Lrrc57	0.058938370531433	0.0508063230878869	0.0597931160545941	0.0684645181188291	0	0
Haus2	0.126564410579989	0.0988029933748805	0.101553799516432	0.141136086979282	0	0
Stard9	0.0196601101360904	0.0108328889999217	0.0105037614012354	0.0257425885824807	0	0
Cdan1	0.0139896130528201	0.00845136916535008	0.00392172451508337	0.0120853855895914	0	0
Ttbk2	0.0327329129698776	0.019496482353155	0.0282479615772378	0.0929546041407313	0	0
Ubr1	0.235908160359028	0.222606039221102	0.176256323099531	0.118687261922768	0	0
Tmem62	0.107876189765483	0.150253957541258	0.0711765320199224	0.0614927263401128	0	0
Ccndbp1	0.37281341772791	0.393817981639059	0.325749490048199	0.352114424635137	1.47711840194683	0.189264895147248
Epb42	0	0	0.000730253489242453	0	0	0
Tgm5	0	0	0	0	0	0
Tgm7	0	0	0	0	0	0
Lcmt2	0.0516545292109349	0.0386772419571223	0.0358803925317157	0.064290830128786	0	0
Adal	0.0610616067880698	0.0728848233419109	0.045655846781827	0.101302385361098	0	0
Zscan29	0.0388246555277326	0.0357558982531893	0.0290396546581444	0.0710654567057694	0	0
Tubgcp4	0.1305103757212	0.114322732781068	0.156198775260366	0.163355664156595	0.278690493484914	0
Trp53bp1	0.0884771334468208	0.0665836482657645	0.0944809599443374	0.180322766052123	0.545467010270763	0
Map1a	0.0116524534706414	0.0108195726301302	0.0191470258601587	0.335765309857824	1.15518784978611	0
Gm14978	0	0	0	0	0	0
Ppip5k1	0.0314175118998438	0.0226017217216359	0.026952815464179	0.0592843186853703	0	0
Ckmt1	0.213106788704429	0.600853962319155	0.40890209147759	0.226782085140094	0.935005778620013	0.345901072293324
Strc	0	0	0	0	0	0
Catsper2	0.00966489262747824	0.0121647080495126	0.00845435771021855	0.025998051767735	0	0
Pdia3	3.12471866205081	2.7891739283917	3.00584085203256	1.96943713079342	3.22984131313966	1.66911166588177
Ell3	0.0225128170624073	0.0120272913523695	0.00653714080786027	0	0	0
Serinc4	0.0017765107571462	0.00471892107044924	0.00150049103569143	0.00351388370591042	0	0
Serf2	12.9941139819094	13.0127058644772	12.3368740248064	11.2250179115586	14.1651707066123	3.69852087805936
Hypk	1.0977174098486	1.04902941448712	1.00706959410228	0.838101713114763	1.03681084457781	0.103805509996471
Mfap1b	0.19035852427275	0.167779415536061	0.204522255990623	0.31437891321686	0.710554034905275	0.103805509996471
Mfap1a	0.183467270363681	0.177880255010855	0.196279290444444	0.528208098451507	0.386459910614488	0
Wdr76	0.0581149990642272	0.0422734483146554	0.0600590546151752	0.073330348805068	0	0
Frmd5	0.00253630945790166	0.004774993623294	0.0193417158610167	0.0938397148838778	0	0
Gm14019	0.000524930305003405	0.000810173733246145	0	0.0141475695086686	0	0
Casc4	0.220513810500205	0.169045948026755	0.240075369667239	0.511829148556331	0.542661754592324	0
Mageb3	0.000310283133669757	0.000583393947964527	0	0	0	0
Ctdspl2	0.224195780229354	0.181924136385313	0.205042464925195	0.19778231854395	0.827270568404541	0
Eif3j1	0.52957545028476	0.470026705341999	0.594347820425211	0.491930088567972	0.295986959904633	0
Spg11	0.0226252539838644	0.0256789631038101	0.0230838030731662	0.0109307778522256	0	0
Patl2	0	0	0	0	0	0
B2m	1.70017932737774	1.58968113024284	1.7639959097368	0.833141459910238	0.99678849717833	0.580996129394778
Trim69	0.00103852566011833	0	0	0	0	0
4933406J08Rik	0	0	0	0	0	0
Sord	0.0736355139457808	0.0836617330761816	0.0638602118293253	0.520298487984355	0.147950880307738	0
Duox2	0.000350572047691681	0	0	0	0	0
